ADEP,ADES,flight_count,periods_active,delayed_over_15_count,mean_arrival_delay_min,median_arrival_delay_min,p90_arrival_delay_min,total_positive_delay_min,median_scheduled_duration_min,origin_latitude,origin_longitude,destination_latitude,destination_longitude,scope_id,scope_label,route,origin_airport_name,origin_city,origin_country,destination_airport_name,destination_city,destination_country,delay_over_15_pct,executive_eligible
EFHK,EDDB,381,4,67,8.1168,6.9333,17.4667,3318.3667,106.1333,60.3172,24.9633,52.3622,13.5006,all_flights,All scheduled flights,EFHK → EDDB,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Berlin Brandenburg Airport,Berlin,Germany,17.5853,False
EFHK,EDDF,527,4,49,1.8895,-0.4167,14.2633,2748.8833,149.45,60.3172,24.9633,50.0333,8.5706,all_flights,All scheduled flights,EFHK → EDDF,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Frankfurt Airport,Frankfurt am Main,Germany,9.2979,True
EFHK,EDDH,219,4,24,3.5021,1.1333,15.3133,1149.3833,111.0,60.3172,24.9633,53.6303,9.9883,all_flights,All scheduled flights,EFHK → EDDH,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Hamburg Helmut Schmidt Airport,Hamburg,Germany,10.9589,False
EFHK,EDDL,213,4,47,9.854,7.7167,22.57,2193.2833,135.1167,60.3172,24.9633,51.2808,6.7572,all_flights,All scheduled flights,EFHK → EDDL,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Düsseldorf Airport,Düsseldorf,Germany,22.0657,False
EFHK,EDDM,519,4,45,2.8504,0.7167,14.0233,2699.15,148.5333,60.3172,24.9633,48.3539,11.7861,all_flights,All scheduled flights,EFHK → EDDM,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Munich Airport,Munich,Germany,8.6705,True
EFHK,EDDP,104,4,12,2.7886,3.075,15.4483,583.3667,132.9083,60.3172,24.9633,51.4239,12.2364,all_flights,All scheduled flights,EFHK → EDDP,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Leipzig/Halle Airport,Schkeuditz,Germany,11.5385,False
EFHK,EETN,1015,4,85,3.0543,1.2833,13.4033,4607.4833,25.4333,60.3172,24.9633,59.4133,24.8325,all_flights,All scheduled flights,EFHK → EETN,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Lennart Meri Tallinn Airport,Tallinn,Estonia,8.3744,True
EFHK,EETU,44,3,0,-4.2989,-4.6,2.1767,19.4,47.9583,60.3172,24.9633,58.3075,26.6869,all_flights,All scheduled flights,EFHK → EETU,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Tartu Airport,Reola,Estonia,0.0,False
EFHK,EFIV,257,4,37,6.4154,4.0,16.92,1808.05,91.35,60.3172,24.9633,68.6108,27.4139,all_flights,All scheduled flights,EFHK → EFIV,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Ivalo Airport,Ivalo,Finland,14.3969,False
EFHK,EFJO,156,3,6,0.9356,-1.0333,8.9917,499.7333,58.2667,60.3172,24.9633,62.6589,29.6244,all_flights,All scheduled flights,EFHK → EFJO,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Joensuu Airport,Joensuu,Finland,3.8462,False
EFHK,EFJY,119,3,5,2.3287,1.2833,10.1667,430.75,42.4333,60.3172,24.9633,62.4008,25.6728,all_flights,All scheduled flights,EFHK → EFJY,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Jyväskylä Airport,Jyväskylän Maalaiskunta,Finland,4.2017,False
EFHK,EFKE,49,3,5,2.6017,1.6,14.4733,227.6333,78.5167,60.3172,24.9633,65.7792,24.5847,all_flights,All scheduled flights,EFHK → EFKE,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Kemi-Tornio Airport,Kemi / Tornio,Finland,10.2041,False
EFHK,EFKI,161,3,15,5.4612,5.1667,14.6333,986.0167,75.55,60.3172,24.9633,64.2842,27.6875,all_flights,All scheduled flights,EFHK → EFKI,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Kajaani Airport,Kajaani,Finland,9.3168,False
EFHK,EFKK,143,3,7,0.0058,-2.4833,8.5533,487.5,58.4167,60.3172,24.9633,63.7203,23.1392,all_flights,All scheduled flights,EFHK → EFKK,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Kokkola-Pietarsaari Airport,Kokkola / Kruunupyy,Finland,4.8951,False
EFHK,EFKS,215,4,11,2.3712,1.4,12.7467,934.2333,97.15,60.3172,24.9633,65.9903,29.2319,all_flights,All scheduled flights,EFHK → EFKS,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Kuusamo Airport,Kuusamo,Finland,5.1163,False
EFHK,EFKT,237,3,45,9.6422,7.75,20.5233,2320.1667,80.95,60.3172,24.9633,67.6986,24.8481,all_flights,All scheduled flights,EFHK → EFKT,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Kittilä Airport,Kittilä,Finland,18.9873,False
EFHK,EFKU,427,4,33,2.5595,1.5,12.6,1758.9667,55.4,60.3172,24.9633,63.0086,27.7944,all_flights,All scheduled flights,EFHK → EFKU,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Kuopio Airport,Kuopio / Siilinjärvi,Finland,7.7283,False
EFHK,EFMA,51,4,1,-2.9346,-3.5167,3.5333,61.1667,53.6167,60.3172,24.9633,60.1219,19.8964,all_flights,All scheduled flights,EFHK → EFMA,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Mariehamn Airport,Mariehamn,Åland Islands,1.9608,False
EFHK,EFOU,952,4,77,3.5037,1.7083,13.5817,4622.1833,58.8167,60.3172,24.9633,64.9292,25.3556,all_flights,All scheduled flights,EFHK → EFOU,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Oulu Airport,Oulu / Oulunsalo,Finland,8.0882,True
EFHK,EFPO,233,4,6,2.4137,1.5167,8.8833,805.85,39.9,60.3172,24.9633,61.4614,21.7978,all_flights,All scheduled flights,EFHK → EFPO,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Pori Airport,Pori,Finland,2.5751,False
EFHK,EFRO,664,4,80,5.7019,3.65,16.03,4213.7167,71.0917,60.3172,24.9633,66.5617,25.8308,all_flights,All scheduled flights,EFHK → EFRO,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Rovaniemi Airport,Rovaniemi,Finland,12.0482,True
EFHK,EFSA,89,4,7,-0.0845,-2.25,7.47,356.6333,48.4167,60.3172,24.9633,61.9428,28.945,all_flights,All scheduled flights,EFHK → EFSA,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Savonlinna Airport,Savonlinna,Finland,7.8652,False
EFHK,EFTP,65,3,2,1.6441,-0.1167,10.3067,202.6333,33.8,60.3172,24.9633,61.4153,23.5878,all_flights,All scheduled flights,EFHK → EFTP,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Tampere-Pirkkala Airport,Tampere / Pirkkala,Finland,3.0769,False
EFHK,EFTU,152,4,26,7.7391,5.6333,20.2183,1304.9667,31.3083,60.3172,24.9633,60.5147,22.2617,all_flights,All scheduled flights,EFHK → EFTU,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Turku Airport,Turku,Finland,17.1053,False
EFHK,EFVA,292,4,13,-1.5807,-2.875,9.685,779.5833,66.9583,60.3172,24.9633,63.0453,21.7642,all_flights,All scheduled flights,EFHK → EFVA,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Vaasa Airport,Vaasa,Finland,4.4521,False
EFHK,EGCC,135,4,16,4.7901,2.9167,15.66,787.1833,165.9667,60.3172,24.9633,53.3539,-2.275,all_flights,All scheduled flights,EFHK → EGCC,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Manchester Airport,"Manchester, Greater Manchester",United Kingdom,11.8519,False
EFHK,EGKK,89,4,27,14.2125,11.1833,27.3933,1287.6833,167.0333,60.3172,24.9633,51.1481,-0.1903,all_flights,All scheduled flights,EFHK → EGKK,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,London Gatwick Airport,London,United Kingdom,30.3371,False
EFHK,EGLL,465,4,179,14.6453,12.2,26.8967,6894.1167,160.85,60.3172,24.9633,51.4775,-0.4614,all_flights,All scheduled flights,EFHK → EGLL,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,London Heathrow Airport,London,United Kingdom,38.4946,False
EFHK,EGPH,65,4,12,9.7392,7.6,20.7567,649.6167,156.3,60.3172,24.9633,55.95,-3.3725,all_flights,All scheduled flights,EFHK → EGPH,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Edinburgh Airport,Edinburgh,United Kingdom,18.4615,False
EFHK,EGSS,121,4,63,16.3241,15.95,32.3833,2019.5167,160.55,60.3172,24.9633,51.885,0.235,all_flights,All scheduled flights,EFHK → EGSS,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,London Stansted Airport,London,United Kingdom,52.0661,False
EFHK,EHAM,645,4,163,11.4448,9.35,22.0633,7500.65,132.2167,60.3172,24.9633,52.3081,4.7642,all_flights,All scheduled flights,EFHK → EHAM,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Amsterdam Airport Schiphol,Amsterdam,Netherlands,25.2713,True
EFHK,EIDW,139,4,29,9.1837,7.1833,20.4233,1355.7333,179.7167,60.3172,24.9633,53.4214,-6.27,all_flights,All scheduled flights,EFHK → EIDW,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Dublin Airport,Dublin,Ireland,20.8633,False
EFHK,EKCH,775,4,69,2.9382,1.2667,14.5367,3802.1667,92.5333,60.3172,24.9633,55.6181,12.6561,all_flights,All scheduled flights,EFHK → EKCH,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Copenhagen Kastrup Airport,Copenhagen,Denmark,8.9032,True
EFHK,ENBR,103,4,5,0.0935,0.3333,8.12,308.8,132.8167,60.3172,24.9633,60.2936,5.2181,all_flights,All scheduled flights,EFHK → ENBR,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,"Bergen Airport, Flesland",Bergen,Norway,4.8544,False
EFHK,ENGM,507,4,77,6.5377,4.9,17.6333,3704.2833,80.75,60.3172,24.9633,60.2028,11.0839,all_flights,All scheduled flights,EFHK → ENGM,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,"Oslo Airport, Gardermoen",Oslo (Gardermoen),Norway,15.1874,True
EFHK,ENTC,65,4,10,6.9554,5.3,17.0633,502.1333,126.0667,60.3172,24.9633,69.6814,18.9178,all_flights,All scheduled flights,EFHK → ENTC,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,"Tromsø Airport, Langnes",Tromsø,Norway,15.3846,False
EFHK,ENVA,24,3,0,-1.6201,-1.5,2.4133,17.6667,106.0083,60.3172,24.9633,63.4575,10.9242,all_flights,All scheduled flights,EFHK → ENVA,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,"Trondheim Airport, Værnes",Trondheim,Norway,0.0,False
EFHK,EPGD,84,3,3,-2.2883,-3.4667,7.0483,175.6167,127.2833,60.3172,24.9633,54.3775,18.4661,all_flights,All scheduled flights,EFHK → EPGD,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Gdańsk Lech Wałęsa Airport,Gdańsk,Poland,3.5714,False
EFHK,EPKK,138,4,14,3.278,1.2583,14.94,732.7667,110.575,60.3172,24.9633,50.0778,19.7847,all_flights,All scheduled flights,EFHK → EPKK,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Kraków John Paul II International Airport,Balice,Poland,10.1449,False
EFHK,EPMO,61,4,2,-4.891,-6.8,7.8,145.8667,107.2167,60.3172,24.9633,52.4511,20.6519,all_flights,All scheduled flights,EFHK → EPMO,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Modlin Airport,Nowy Dwór Mazowiecki,Poland,3.2787,False
EFHK,EPPO,36,4,8,8.1185,7.55,18.7667,309.9167,107.6833,60.3172,24.9633,52.4211,16.8264,all_flights,All scheduled flights,EFHK → EPPO,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Poznań-Ławica Airport,Poznań,Poland,22.2222,False
EFHK,EPWA,354,4,18,-1.6739,-4.6667,11.0517,1157.7667,101.125,60.3172,24.9633,52.1658,20.9672,all_flights,All scheduled flights,EFHK → EPWA,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Warsaw Chopin Airport,Warsaw,Poland,5.0847,False
EFHK,ESGG,418,4,59,6.6171,5.3583,18.1833,3089.8,115.5,60.3172,24.9633,57.66,12.2911,all_flights,All scheduled flights,EFHK → ESGG,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Göteborg Landvetter Airport,Göteborg,Sweden,14.1148,False
EFHK,ESMS,79,4,7,2.1395,0.8833,11.4867,320.7333,83.45,60.3172,24.9633,55.5483,13.3533,all_flights,All scheduled flights,EFHK → ESMS,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Malmö Sturup Airport,Malmö,Sweden,8.8608,False
EFHK,ESOE,64,4,10,8.8135,6.9333,18.735,572.7833,61.9667,60.3172,24.9633,59.2281,15.04,all_flights,All scheduled flights,EFHK → ESOE,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Örebro Airport,Örebro,Sweden,15.625,False
EFHK,ESSA,1506,4,152,5.1806,3.5167,15.025,9283.1833,51.925,60.3172,24.9633,59.6519,17.9186,all_flights,All scheduled flights,EFHK → ESSA,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Stockholm-Arlanda Airport,Stockholm,Sweden,10.093,True
EFHK,ESSB,39,2,2,2.7265,1.5167,10.1833,146.05,68.85,60.3172,24.9633,59.3544,17.9422,all_flights,All scheduled flights,EFHK → ESSB,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Stockholm-Bromma Airport,Stockholm,Sweden,5.1282,False
EFHK,EVRA,697,4,75,4.8132,3.1667,15.4867,4071.7833,53.45,60.3172,24.9633,56.9236,23.9711,all_flights,All scheduled flights,EFHK → EVRA,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Riga International Airport,Riga,Latvia,10.7604,True
EFHK,EYKA,49,4,10,7.8201,5.1167,19.1333,403.0,60.8,60.3172,24.9633,54.9639,24.0847,all_flights,All scheduled flights,EFHK → EYKA,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Kaunas International Airport,Kaunas,Lithuania,20.4082,False
EFHK,EYVI,332,4,41,6.418,4.2333,17.545,2397.4667,91.5667,60.3172,24.9633,54.6369,25.2878,all_flights,All scheduled flights,EFHK → EYVI,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Vilnius International Airport,Vilnius,Lithuania,12.3494,False
EFHK,GCLP,99,2,30,13.6012,8.7333,34.75,1391.6,380.0833,60.3172,24.9633,27.9319,-15.3867,all_flights,All scheduled flights,EFHK → GCLP,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Gran Canaria Airport,Gran Canaria Island,Spain,30.303,False
EFHK,GCTS,100,2,10,3.4228,0.775,14.8117,600.1167,392.2,60.3172,24.9633,28.0444,-16.5725,all_flights,All scheduled flights,EFHK → GCTS,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Tenerife Sur Airport,Tenerife,Spain,10.0,False
EFHK,KDFW,55,4,15,9.8506,8.8167,19.7467,556.5167,600.8333,60.3172,24.9633,32.9,-97.0333,all_flights,All scheduled flights,EFHK → KDFW,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States of America,27.2727,False
