airport_code,period,arrival_flight_count,arrival_delayed_over_15_count,departure_flight_count,departure_delayed_over_15_count,flight_count,arrival_delay_over_15_pct,departure_delay_over_15_pct,combined_delay_over_15_pct,scope_id
EGPA,2022-06,260,21,258,19,518,8.0769,7.3643,7.722,all_flights
EGPA,2022-09,249,12,247,25,496,4.8193,10.1215,7.4597,all_flights
EGPA,2022-12,188,25,188,16,376,13.2979,8.5106,10.9043,all_flights
EGPB,2022-03,476,62,473,21,949,13.0252,4.4397,8.746,all_flights
EGPB,2022-06,475,59,478,43,953,12.4211,8.9958,10.703,all_flights
EGPB,2022-09,466,69,467,39,933,14.8069,8.3512,11.5756,all_flights
EGPB,2022-12,338,66,337,42,675,19.5266,12.4629,16.0,all_flights
EGPD,2022-03,1365,121,1367,42,2732,8.8645,3.0724,5.9663,all_flights
EGPD,2022-06,1448,174,1447,111,2895,12.0166,7.671,9.8446,all_flights
EGPD,2022-09,1443,185,1442,123,2885,12.8205,8.5298,10.6759,all_flights
EGPD,2022-12,1337,191,1340,116,2677,14.2857,8.6567,11.4681,all_flights
EGPE,2022-03,440,10,441,13,881,2.2727,2.9478,2.6107,all_flights
EGPE,2022-06,512,43,513,59,1025,8.3984,11.501,9.9512,all_flights
EGPE,2022-09,539,66,544,74,1083,12.2449,13.6029,12.9271,all_flights
EGPE,2022-12,427,45,427,70,854,10.5386,16.3934,13.466,all_flights
EGPF,2022-03,2060,150,2064,37,4124,7.2816,1.7926,4.5344,all_flights
EGPF,2022-06,2808,542,2813,395,5621,19.302,14.0419,16.6696,all_flights
EGPF,2022-09,2918,498,2910,338,5828,17.0665,11.6151,14.3445,all_flights
EGPF,2022-12,2069,281,2065,132,4134,13.5814,6.3923,9.9903,all_flights
EGPH,2022-03,3190,244,3168,161,6358,7.6489,5.0821,6.3699,all_flights
EGPH,2022-06,4518,1077,4507,906,9025,23.838,20.1021,21.9723,all_flights
EGPH,2022-09,4532,1031,4524,813,9056,22.7493,17.9708,20.3622,all_flights
EGPH,2022-12,3706,603,3694,580,7400,16.2709,15.7011,15.9865,all_flights
EGPK,2022-03,120,22,118,3,238,18.3333,2.5424,10.5042,all_flights
EGPK,2022-06,199,37,198,17,397,18.593,8.5859,13.602,all_flights
EGPK,2022-09,201,40,198,24,399,19.9005,12.1212,16.0401,all_flights
EGPK,2022-12,123,22,123,3,246,17.8862,2.439,10.1626,all_flights
EGPL,2022-03,112,2,114,1,226,1.7857,0.8772,1.3274,all_flights
EGPL,2022-06,96,3,95,2,191,3.125,2.1053,2.6178,all_flights
EGPL,2022-09,98,7,98,9,196,7.1429,9.1837,8.1633,all_flights
EGPL,2022-12,84,9,83,7,167,10.7143,8.4337,9.5808,all_flights
EGPO,2022-03,257,7,255,6,512,2.7237,2.3529,2.5391,all_flights
EGPO,2022-06,224,12,225,14,449,5.3571,6.2222,5.7906,all_flights
EGPO,2022-09,226,18,225,14,451,7.9646,6.2222,7.0953,all_flights
EGPO,2022-12,188,20,188,32,376,10.6383,17.0213,13.8298,all_flights
EGSH,2022-03,92,3,92,1,184,3.2609,1.087,2.1739,all_flights
EGSH,2022-06,124,17,124,10,248,13.7097,8.0645,10.8871,all_flights
EGSH,2022-09,156,18,155,5,311,11.5385,3.2258,7.3955,all_flights
EGSH,2022-12,139,7,136,8,275,5.036,5.8824,5.4545,all_flights
EGSS,2022-03,5792,892,5800,213,11592,15.4006,3.6724,9.5324,all_flights
EGSS,2022-06,7297,2422,7280,1366,14577,33.1917,18.7637,25.9861,all_flights
EGSS,2022-09,7481,2341,7467,1251,14948,31.2926,16.7537,24.03,all_flights
EGSS,2022-12,6253,1625,6265,662,12518,25.9875,10.5666,18.2697,all_flights
EGTE,2022-03,181,4,181,2,362,2.2099,1.105,1.6575,all_flights
EGTE,2022-06,294,34,290,27,584,11.5646,9.3103,10.4452,all_flights
EGTE,2022-09,278,29,276,31,554,10.4317,11.2319,10.8303,all_flights
EGTE,2022-12,189,11,192,10,381,5.8201,5.2083,5.5118,all_flights
EHAM,2022-03,14909,2427,14944,1183,29853,16.2788,7.9162,12.0926,all_flights
EHAM,2022-06,17972,6664,17985,5455,35957,37.0799,30.3308,33.7041,all_flights
EHAM,2022-09,17988,5010,17969,4918,35957,27.8519,27.3694,27.6108,all_flights
EHAM,2022-12,15125,4193,15155,2731,30280,27.7223,18.0205,22.8666,all_flights
EHBK,2022-03,99,25,100,6,199,25.2525,6.0,15.5779,all_flights
EHBK,2022-06,130,41,130,47,260,31.5385,36.1538,33.8462,all_flights
EHBK,2022-09,139,36,136,24,275,25.8993,17.6471,21.8182,all_flights
EHBK,2022-12,123,24,122,9,245,19.5122,7.377,13.4694,all_flights
EHEH,2022-03,1301,58,1302,45,2603,4.4581,3.4562,3.957,all_flights
EHEH,2022-06,1781,342,1789,580,3570,19.2027,32.4203,25.8263,all_flights
EHEH,2022-09,1823,304,1825,429,3648,16.6758,23.5068,20.0932,all_flights
EHEH,2022-12,1391,299,1394,89,2785,21.4953,6.3845,13.9318,all_flights
EHRD,2022-03,396,7,395,9,791,1.7677,2.2785,2.0228,all_flights
EHRD,2022-06,681,75,684,73,1365,11.0132,10.6725,10.8425,all_flights
EHRD,2022-09,697,83,702,94,1399,11.9082,13.3903,12.6519,all_flights
EHRD,2022-12,436,42,437,27,873,9.633,6.1785,7.9038,all_flights
EICK,2022-03,557,29,554,28,1111,5.2065,5.0542,5.1305,all_flights
EICK,2022-06,865,124,864,91,1729,14.3353,10.5324,12.4349,all_flights
EICK,2022-09,829,101,828,80,1657,12.1834,9.6618,10.9234,all_flights
EICK,2022-12,615,62,613,51,1228,10.0813,8.3197,9.202,all_flights
EIDW,2022-03,7236,608,7287,167,14523,8.4024,2.2918,5.3364,all_flights
EIDW,2022-06,9476,2438,9474,1341,18950,25.7282,14.1545,19.942,all_flights
EIDW,2022-09,9368,1919,9372,1010,18740,20.4846,10.7768,15.6297,all_flights
EIDW,2022-12,8025,1321,8021,504,16046,16.4611,6.2835,11.3736,all_flights
EIKN,2022-03,164,1,164,1,328,0.6098,0.6098,0.6098,all_flights
EIKN,2022-06,259,25,260,8,519,9.6525,3.0769,6.3584,all_flights
EIKN,2022-09,266,29,266,12,532,10.9023,4.5113,7.7068,all_flights
EIKN,2022-12,176,13,176,9,352,7.3864,5.1136,6.25,all_flights
EIKY,2022-03,128,3,128,2,256,2.3438,1.5625,1.9531,all_flights
EIKY,2022-06,150,12,150,11,300,8.0,7.3333,7.6667,all_flights
EIKY,2022-09,150,15,150,12,300,10.0,8.0,9.0,all_flights
EIKY,2022-12,130,7,130,4,260,5.3846,3.0769,4.2308,all_flights
EINN,2022-03,496,22,496,4,992,4.4355,0.8065,2.621,all_flights
EINN,2022-06,552,85,553,40,1105,15.3986,7.2333,11.3122,all_flights
EINN,2022-09,550,59,553,37,1103,10.7273,6.6908,8.7035,all_flights
EINN,2022-12,517,65,516,36,1033,12.5725,6.9767,9.7773,all_flights
EKAH,2022-03,194,5,194,5,388,2.5773,2.5773,2.5773,all_flights
EKAH,2022-06,204,13,204,9,408,6.3725,4.4118,5.3922,all_flights
EKAH,2022-09,251,17,252,11,503,6.7729,4.3651,5.5666,all_flights
EKAH,2022-12,202,15,203,12,405,7.4257,5.9113,6.6667,all_flights
EKBI,2022-03,941,52,941,18,1882,5.526,1.9129,3.7194,all_flights
EKBI,2022-06,1449,236,1458,169,2907,16.2871,11.5912,13.9319,all_flights
EKBI,2022-09,1418,225,1417,107,2835,15.8674,7.5512,11.7108,all_flights
EKBI,2022-12,1004,125,1009,60,2013,12.4502,5.9465,9.1903,all_flights
EKCH,2022-03,6735,398,6724,389,13459,5.9094,5.7852,5.8474,all_flights
EKCH,2022-06,8818,1214,8819,1681,17637,13.7673,19.0611,16.4144,all_flights
EKCH,2022-09,9126,1107,9111,1232,18237,12.1302,13.5221,12.8256,all_flights
EKCH,2022-12,7447,574,7431,904,14878,7.7078,12.1653,9.9341,all_flights
EKRN,2022-03,199,7,199,2,398,3.5176,1.005,2.2613,all_flights
EKRN,2022-06,302,14,300,2,602,4.6358,0.6667,2.6578,all_flights
EKRN,2022-09,240,10,240,1,480,4.1667,0.4167,2.2917,all_flights
EKRN,2022-12,185,12,187,2,372,6.4865,1.0695,3.7634,all_flights
EKSB,2022-03,72,1,72,1,144,1.3889,1.3889,1.3889,all_flights
EKSB,2022-06,105,2,103,0,208,1.9048,0.0,0.9615,all_flights
EKSB,2022-09,126,3,127,3,253,2.381,2.3622,2.3715,all_flights
EKSB,2022-12,82,2,84,3,166,2.439,3.5714,3.012,all_flights
EKVG,2022-03,89,21,87,8,176,23.5955,9.1954,16.4773,all_flights
EKVG,2022-06,193,40,194,26,387,20.7254,13.4021,17.0543,all_flights
EKVG,2022-09,179,21,180,10,359,11.7318,5.5556,8.6351,all_flights
EKVG,2022-12,111,28,108,16,219,25.2252,14.8148,20.0913,all_flights
EKYT,2022-03,612,21,615,22,1227,3.4314,3.5772,3.5045,all_flights
EKYT,2022-06,672,67,673,51,1345,9.9702,7.578,8.7732,all_flights
EKYT,2022-09,703,57,706,34,1409,8.1081,4.8159,6.4585,all_flights
EKYT,2022-12,507,38,512,25,1019,7.4951,4.8828,6.1825,all_flights
ELLX,2022-03,2189,307,2192,107,4381,14.0247,4.8814,9.4499,all_flights
ELLX,2022-06,2853,669,2855,609,5708,23.449,21.331,22.3896,all_flights
ELLX,2022-09,2845,584,2846,454,5691,20.5272,15.9522,18.2393,all_flights
ELLX,2022-12,2404,448,2406,258,4810,18.6356,10.7232,14.6778,all_flights
ENAL,2022-03,456,22,456,14,912,4.8246,3.0702,3.9474,all_flights
ENAL,2022-06,569,37,567,20,1136,6.5026,3.5273,5.0176,all_flights
ENAL,2022-09,642,29,641,16,1283,4.5171,2.4961,3.5074,all_flights
ENAL,2022-12,461,49,458,19,919,10.6291,4.1485,7.3993,all_flights
ENAN,2022-03,132,1,132,4,264,0.7576,3.0303,1.8939,all_flights
ENAN,2022-06,122,1,122,1,244,0.8197,0.8197,0.8197,all_flights
ENAN,2022-09,130,0,130,0,260,0.0,0.0,0.0,all_flights
ENAN,2022-12,122,2,122,3,244,1.6393,2.459,2.0492,all_flights
ENAT,2022-03,270,18,270,4,540,6.6667,1.4815,4.0741,all_flights
ENAT,2022-06,233,10,232,7,465,4.2918,3.0172,3.6559,all_flights
ENAT,2022-09,253,6,254,6,507,2.3715,2.3622,2.3669,all_flights
ENAT,2022-12,226,11,226,14,452,4.8673,6.1947,5.531,all_flights
ENBL,2022-03,110,1,110,0,220,0.9091,0.0,0.4545,all_flights
ENBL,2022-06,99,0,97,0,196,0.0,0.0,0.0,all_flights
ENBL,2022-09,123,0,124,0,247,0.0,0.0,0.0,all_flights
ENBL,2022-12,118,0,119,3,237,0.0,2.521,1.2658,all_flights
ENBN,2022-03,152,1,153,1,305,0.6579,0.6536,0.6557,all_flights
ENBN,2022-06,144,0,145,0,289,0.0,0.0,0.0,all_flights
ENBN,2022-09,170,0,170,1,340,0.0,0.5882,0.2941,all_flights
ENBN,2022-12,151,3,152,1,303,1.9868,0.6579,1.3201,all_flights
ENBO,2022-03,1424,57,1417,60,2841,4.0028,4.2343,4.1183,all_flights
ENBO,2022-06,1423,59,1426,54,2849,4.1462,3.7868,3.9663,all_flights
ENBO,2022-09,1589,31,1597,29,3186,1.9509,1.8159,1.8832,all_flights
ENBO,2022-12,1295,71,1305,81,2600,5.4826,6.2069,5.8462,all_flights
ENBR,2022-03,2971,36,2970,14,5941,1.2117,0.4714,0.8416,all_flights
ENBR,2022-06,3478,144,3487,117,6965,4.1403,3.3553,3.7473,all_flights
ENBR,2022-09,3829,105,3830,78,7659,2.7422,2.0366,2.3893,all_flights
ENBR,2022-12,2907,127,2913,103,5820,4.3688,3.5359,3.9519,all_flights
ENBS,2022-03,91,6,91,4,182,6.5934,4.3956,5.4945,all_flights
ENBS,2022-06,78,0,78,0,156,0.0,0.0,0.0,all_flights
ENBS,2022-09,94,0,93,0,187,0.0,0.0,0.0,all_flights
ENBS,2022-12,84,4,84,4,168,4.7619,4.7619,4.7619,all_flights
ENBV,2022-03,68,4,68,2,136,5.8824,2.9412,4.4118,all_flights
ENBV,2022-06,59,1,59,0,118,1.6949,0.0,0.8475,all_flights
ENBV,2022-09,67,0,67,0,134,0.0,0.0,0.0,all_flights
ENBV,2022-12,61,8,58,0,119,13.1148,0.0,6.7227,all_flights
ENCN,2022-03,387,7,388,1,775,1.8088,0.2577,1.0323,all_flights
ENCN,2022-06,445,21,445,24,890,4.7191,5.3933,5.0562,all_flights
ENCN,2022-09,511,16,509,12,1020,3.1311,2.3576,2.7451,all_flights
ENCN,2022-12,378,16,380,14,758,4.2328,3.6842,3.9578,all_flights
ENDU,2022-03,75,10,75,0,150,13.3333,0.0,6.6667,all_flights
ENDU,2022-06,77,12,78,0,155,15.5844,0.0,7.7419,all_flights
ENDU,2022-09,87,5,86,1,173,5.7471,1.1628,3.4682,all_flights
ENDU,2022-12,69,17,70,4,139,24.6377,5.7143,15.1079,all_flights
ENEV,2022-03,300,42,299,8,599,14.0,2.6756,8.3472,all_flights
ENEV,2022-06,413,52,414,10,827,12.5908,2.4155,7.497,all_flights
ENEV,2022-09,437,30,436,8,873,6.865,1.8349,4.3528,all_flights
ENEV,2022-12,346,49,348,22,694,14.1618,6.3218,10.2305,all_flights
ENFL,2022-03,193,1,193,0,386,0.5181,0.0,0.2591,all_flights
ENFL,2022-06,211,1,210,1,421,0.4739,0.4762,0.4751,all_flights
ENFL,2022-09,234,4,233,1,467,1.7094,0.4292,1.0707,all_flights
ENFL,2022-12,197,8,196,1,393,4.0609,0.5102,2.2901,all_flights
ENGM,2022-03,7101,275,7095,265,14196,3.8727,3.735,3.8039,all_flights
ENGM,2022-06,9203,845,9198,1042,18401,9.1818,11.3285,10.2549,all_flights
ENGM,2022-09,9648,653,9643,576,19291,6.7682,5.9732,6.3708,all_flights
ENGM,2022-12,7444,725,7422,987,14866,9.7394,13.2983,11.5162,all_flights
ENHD,2022-03,281,7,281,3,562,2.4911,1.0676,1.7794,all_flights
ENHD,2022-06,296,12,294,13,590,4.0541,4.4218,4.2373,all_flights
ENHD,2022-09,316,4,318,5,634,1.2658,1.5723,1.4196,all_flights
ENHD,2022-12,241,16,243,13,484,6.639,5.3498,5.9917,all_flights
ENHF,2022-03,324,19,321,10,645,5.8642,3.1153,4.4961,all_flights
ENHF,2022-06,299,3,299,3,598,1.0033,1.0033,1.0033,all_flights
ENHF,2022-09,329,6,329,0,658,1.8237,0.0,0.9119,all_flights
ENHF,2022-12,267,14,268,10,535,5.2434,3.7313,4.486,all_flights
ENHK,2022-03,74,2,75,3,149,2.7027,4.0,3.3557,all_flights
ENHK,2022-06,66,2,66,1,132,3.0303,1.5152,2.2727,all_flights
ENHK,2022-09,70,0,70,4,140,0.0,5.7143,2.8571,all_flights
ENHK,2022-12,65,1,66,7,131,1.5385,10.6061,6.1069,all_flights
ENHV,2022-03,71,3,72,0,143,4.2254,0.0,2.0979,all_flights
ENHV,2022-06,77,0,77,0,154,0.0,0.0,0.0,all_flights
ENHV,2022-09,87,0,87,1,174,0.0,1.1494,0.5747,all_flights
ENHV,2022-12,65,3,66,2,131,4.6154,3.0303,3.8168,all_flights
ENKB,2022-03,153,1,153,2,306,0.6536,1.3072,0.9804,all_flights
ENKB,2022-06,166,3,167,3,333,1.8072,1.7964,1.8018,all_flights
ENKB,2022-09,193,6,194,3,387,3.1088,1.5464,2.3256,all_flights
ENKB,2022-12,152,6,153,7,305,3.9474,4.5752,4.2623,all_flights
ENKR,2022-03,236,11,236,5,472,4.661,2.1186,3.3898,all_flights
ENKR,2022-06,225,1,222,3,447,0.4444,1.3514,0.8949,all_flights
ENKR,2022-09,247,5,247,6,494,2.0243,2.4291,2.2267,all_flights
ENKR,2022-12,203,24,201,17,404,11.8227,8.4577,10.1485,all_flights
ENLK,2022-03,161,3,161,4,322,1.8634,2.4845,2.1739,all_flights
ENLK,2022-06,154,3,154,1,308,1.9481,0.6494,1.2987,all_flights
ENLK,2022-09,187,0,187,1,374,0.0,0.5348,0.2674,all_flights
ENLK,2022-12,165,5,165,3,330,3.0303,1.8182,2.4242,all_flights
ENMH,2022-03,91,2,91,3,182,2.1978,3.2967,2.7473,all_flights
ENMH,2022-06,80,0,81,0,161,0.0,0.0,0.0,all_flights
ENMH,2022-09,95,1,95,0,190,1.0526,0.0,0.5263,all_flights
ENMH,2022-12,87,4,86,6,173,4.5977,6.9767,5.7803,all_flights
ENML,2022-03,191,12,192,4,383,6.2827,2.0833,4.1775,all_flights
ENML,2022-06,203,8,204,7,407,3.9409,3.4314,3.6855,all_flights
ENML,2022-09,219,7,216,4,435,3.1963,1.8519,2.5287,all_flights
ENML,2022-12,184,21,190,7,374,11.413,3.6842,7.4866,all_flights
ENMS,2022-03,154,1,154,1,308,0.6494,0.6494,0.6494,all_flights
ENMS,2022-06,127,4,126,1,253,3.1496,0.7937,1.9763,all_flights
ENMS,2022-09,129,1,128,3,257,0.7752,2.3438,1.5564,all_flights
ENMS,2022-12,114,3,115,3,229,2.6316,2.6087,2.6201,all_flights
ENNA,2022-03,94,3,93,2,187,3.1915,2.1505,2.6738,all_flights
ENNA,2022-06,65,3,65,2,130,4.6154,3.0769,3.8462,all_flights
ENNA,2022-09,77,0,77,0,154,0.0,0.0,0.0,all_flights
ENNA,2022-12,73,15,72,1,145,20.5479,1.3889,11.0345,all_flights
ENNM,2022-03,99,1,99,1,198,1.0101,1.0101,1.0101,all_flights
ENNM,2022-06,76,1,75,1,151,1.3158,1.3333,1.3245,all_flights
ENNM,2022-09,97,0,97,0,194,0.0,0.0,0.0,all_flights
ENNM,2022-12,81,0,82,1,163,0.0,1.2195,0.6135,all_flights
ENOV,2022-03,158,2,155,0,313,1.2658,0.0,0.639,all_flights
ENOV,2022-06,159,1,159,1,318,0.6289,0.6289,0.6289,all_flights
ENOV,2022-09,194,0,197,0,391,0.0,0.0,0.0,all_flights
ENOV,2022-12,172,7,172,4,344,4.0698,2.3256,3.1977,all_flights
ENRA,2022-03,173,4,175,2,348,2.3121,1.1429,1.7241,all_flights
ENRA,2022-06,161,1,161,3,322,0.6211,1.8634,1.2422,all_flights
ENRA,2022-09,185,1,186,3,371,0.5405,1.6129,1.0782,all_flights
ENRA,2022-12,150,5,149,5,299,3.3333,3.3557,3.3445,all_flights
ENRM,2022-03,120,1,120,0,240,0.8333,0.0,0.4167,all_flights
ENRM,2022-06,84,1,84,2,168,1.1905,2.381,1.7857,all_flights
ENRM,2022-09,112,2,112,0,224,1.7857,0.0,0.8929,all_flights
ENRM,2022-12,91,1,90,1,181,1.0989,1.1111,1.105,all_flights
ENSB,2022-03,68,14,68,25,136,20.5882,36.7647,28.6765,all_flights
ENSB,2022-06,80,10,78,30,158,12.5,38.4615,25.3165,all_flights
ENSB,2022-09,62,8,62,14,124,12.9032,22.5806,17.7419,all_flights
ENSB,2022-12,43,10,41,15,84,23.2558,36.5854,29.7619,all_flights
ENSD,2022-03,82,1,82,1,164,1.2195,1.2195,1.2195,all_flights
ENSD,2022-06,82,0,82,0,164,0.0,0.0,0.0,all_flights
ENSD,2022-09,108,0,109,0,217,0.0,0.0,0.0,all_flights
ENSD,2022-12,92,4,94,2,186,4.3478,2.1277,3.2258,all_flights
ENSG,2022-03,204,0,203,0,407,0.0,0.0,0.0,all_flights
ENSG,2022-06,186,0,185,0,371,0.0,0.0,0.0,all_flights
ENSG,2022-09,219,1,221,0,440,0.4566,0.0,0.2273,all_flights
ENSG,2022-12,190,3,189,3,379,1.5789,1.5873,1.5831,all_flights
ENSH,2022-03,162,5,162,5,324,3.0864,3.0864,3.0864,all_flights
ENSH,2022-06,164,0,163,2,327,0.0,1.227,0.6116,all_flights
ENSH,2022-09,169,0,169,1,338,0.0,0.5917,0.2959,all_flights
ENSH,2022-12,153,5,152,3,305,3.268,1.9737,2.623,all_flights
ENSK,2022-03,205,4,204,6,409,1.9512,2.9412,2.445,all_flights
ENSK,2022-06,161,0,162,3,323,0.0,1.8519,0.9288,all_flights
ENSK,2022-09,179,0,178,1,357,0.0,0.5618,0.2801,all_flights
ENSK,2022-12,169,6,169,7,338,3.5503,4.142,3.8462,all_flights
ENSR,2022-03,67,2,67,2,134,2.9851,2.9851,2.9851,all_flights
ENSR,2022-06,59,0,59,1,118,0.0,1.6949,0.8475,all_flights
ENSR,2022-09,71,0,71,1,142,0.0,1.4085,0.7042,all_flights
ENSR,2022-12,61,0,61,2,122,0.0,3.2787,1.6393,all_flights
ENSS,2022-03,91,2,90,3,181,2.1978,3.3333,2.7624,all_flights
ENSS,2022-06,78,0,79,0,157,0.0,0.0,0.0,all_flights
ENSS,2022-09,91,1,91,0,182,1.0989,0.0,0.5495,all_flights
ENSS,2022-12,76,3,75,4,151,3.9474,5.3333,4.6358,all_flights
ENST,2022-03,128,2,128,1,256,1.5625,0.7812,1.1719,all_flights
ENST,2022-06,114,0,113,1,227,0.0,0.885,0.4405,all_flights
ENST,2022-09,117,1,116,1,233,0.8547,0.8621,0.8584,all_flights
ENST,2022-12,114,3,113,1,227,2.6316,0.885,1.7621,all_flights
ENTC,2022-03,1603,170,1612,77,3215,10.6051,4.7767,7.6827,all_flights
ENTC,2022-06,1403,128,1405,30,2808,9.1233,2.1352,5.6268,all_flights
ENTC,2022-09,1525,74,1520,42,3045,4.8525,2.7632,3.8095,all_flights
ENTC,2022-12,1300,203,1304,99,2604,15.6154,7.592,11.5975,all_flights
ENTO,2022-03,624,6,624,9,1248,0.9615,1.4423,1.2019,all_flights
ENTO,2022-06,820,40,825,73,1645,4.878,8.8485,6.8693,all_flights
ENTO,2022-09,802,24,801,28,1603,2.9925,3.4956,3.2439,all_flights
ENTO,2022-12,663,36,660,29,1323,5.4299,4.3939,4.9131,all_flights
ENVA,2022-03,2050,45,2045,19,4095,2.1951,0.9291,1.5629,all_flights
ENVA,2022-06,2221,90,2216,69,4437,4.0522,3.1137,3.5835,all_flights
ENVA,2022-09,2603,61,2597,41,5200,2.3434,1.5787,1.9615,all_flights
ENVA,2022-12,1879,116,1882,76,3761,6.1735,4.0383,5.105,all_flights
ENVD,2022-03,274,5,273,7,547,1.8248,2.5641,2.1938,all_flights
ENVD,2022-06,226,2,226,1,452,0.885,0.4425,0.6637,all_flights
ENVD,2022-09,260,0,260,1,520,0.0,0.3846,0.1923,all_flights
