airport_code,arrival_flight_count,arrival_delayed_over_15_count,median_arrival_delay_min,arrival_periods_active,departure_flight_count,departure_delayed_over_15_count,median_departure_delay_min,departure_periods_active,flight_count,delayed_over_15_count,arrival_delay_over_15_pct,departure_delay_over_15_pct,combined_delay_over_15_pct,periods_active,scope_id,scope_label,airport_name,city,country,latitude,longitude,executive_eligible
LCLK,3597,363,2.2167,4,3324,224,0.6833,4,6921,587,10.0917,6.7389,8.4814,4,scheduled_duration_under_3h,Under 3 hours,Larnaca International Airport,Larnaca,Cyprus,34.8789,33.6303,True
LCPH,1162,100,-1.2167,4,978,72,-3.8,4,2140,172,8.6059,7.362,8.0374,4,scheduled_duration_under_3h,Under 3 hours,Paphos International Airport,Paphos,Cyprus,34.7183,32.485,True
LCRA,13,5,8.6167,4,13,2,0.0333,4,26,7,38.4615,15.3846,26.9231,4,scheduled_duration_under_3h,Under 3 hours,RAF Akrotiri,Akrotiri,Cyprus,34.595,32.9908,False
LDDU,2400,426,4.8333,4,2239,387,3.0,4,4639,813,17.75,17.2845,17.5253,4,scheduled_duration_under_3h,Under 3 hours,Dubrovnik Ruđer Bošković Airport,Čilipi,Croatia,42.5614,18.2683,True
LDOS,98,8,-2.2083,4,98,3,-3.8083,4,196,11,8.1633,3.0612,5.6122,4,scheduled_duration_under_3h,Under 3 hours,Osijek Airport,Klisa,Croatia,45.4628,18.8103,False
LDPL,640,100,3.4417,4,638,140,5.2833,4,1278,240,15.625,21.9436,18.7793,4,scheduled_duration_under_3h,Under 3 hours,Pula Airport,Pula,Croatia,44.8936,13.9222,True
LDRI,286,81,7.6583,4,292,54,4.9083,4,578,135,28.3217,18.4932,23.3564,4,scheduled_duration_under_3h,Under 3 hours,Rijeka Airport,Omišalj,Croatia,45.2169,14.5703,True
LDSB,25,4,1.75,2,25,1,-5.8833,2,50,5,16.0,4.0,10.0,2,scheduled_duration_under_3h,Under 3 hours,Brač Airport,Gornji Humac,Croatia,43.2858,16.6797,False
LDSP,3638,751,5.5,4,3616,585,2.0,4,7254,1336,20.6432,16.1781,18.4174,4,scheduled_duration_under_3h,Under 3 hours,Split Airport,Kaštel Štafilić,Croatia,43.5389,16.2981,True
LDZA,5702,966,3.5417,4,5680,473,1.0,4,11382,1439,16.9414,8.3275,12.6428,4,scheduled_duration_under_3h,Under 3 hours,Zagreb Franjo Tuđman International Airport,Velika Gorica,Croatia,45.7431,16.0689,True
LDZD,1450,345,6.4667,4,1455,262,4.0,4,2905,607,23.7931,18.0069,20.895,4,scheduled_duration_under_3h,Under 3 hours,Zadar Airport,Zemunik Donji (Zadar),Croatia,44.1083,15.3467,True
LEAB,5,0,-22.55,2,1,0,6.0,1,6,0,0.0,0.0,0.0,2,scheduled_duration_under_3h,Under 3 hours,Albacete Airport / Los Llanos Air Base,Albacete,Spain,38.9486,-1.8633,False
LEAL,11443,1685,3.4833,4,11551,1010,3.0,4,22994,2695,14.7252,8.7438,11.7204,4,scheduled_duration_under_3h,Under 3 hours,Alicante-Elche Miguel Hernández Airport,Alicante,Spain,38.2822,-0.5581,True
LEAM,955,67,-0.0333,4,1030,91,4.0,4,1985,158,7.0157,8.835,7.9597,4,scheduled_duration_under_3h,Under 3 hours,Almería Airport,Almería,Spain,36.8439,-2.37,True
LEAS,1812,164,2.4333,4,1806,70,1.0,4,3618,234,9.0508,3.876,6.4677,4,scheduled_duration_under_3h,Under 3 hours,Asturias Airport,Ranón,Spain,43.5636,-6.0347,True
LEBB,6763,571,0.4,4,6657,452,1.0,4,13420,1023,8.443,6.7898,7.623,4,scheduled_duration_under_3h,Under 3 hours,Bilbao Airport,Bilbao,Spain,43.3011,-2.9106,True
LEBL,39310,6149,3.8,4,38639,5759,3.0,4,77949,11908,15.6423,14.9046,15.2767,4,scheduled_duration_under_3h,Under 3 hours,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,Spain,41.2969,2.0783,True
LEBZ,211,10,-1.8,4,212,5,3.0,4,423,15,4.7393,2.3585,3.5461,4,scheduled_duration_under_3h,Under 3 hours,Badajoz Airport,Badajoz,Spain,38.8914,-6.8214,False
LECH,166,22,0.125,4,184,17,1.5,4,350,39,13.253,9.2391,11.1429,4,scheduled_duration_under_3h,Under 3 hours,Castellón-Costa Azahar Airport,Castellón de la Plana,Spain,40.2142,0.0736,False
LECO,1287,154,4.4167,4,1288,54,4.0,4,2575,208,11.9658,4.1925,8.0777,4,scheduled_duration_under_3h,Under 3 hours,A Coruña Airport,Culleredo,Spain,43.3019,-8.3772,True
LEDA,54,1,-5.3,4,52,0,-1.5,4,106,1,1.8519,0.0,0.9434,4,scheduled_duration_under_3h,Under 3 hours,Lleida-Alguaire Airport,Lleida,Spain,41.7281,0.5353,False
LEGE,1249,166,1.1667,4,1255,140,3.0,4,2504,306,13.2906,11.1554,12.2204,4,scheduled_duration_under_3h,Under 3 hours,Girona-Costa Brava Airport,Girona,Spain,41.9008,2.7606,True
LEGR,1202,292,8.6833,4,1201,78,2.0,4,2403,370,24.2928,6.4946,15.3974,4,scheduled_duration_under_3h,Under 3 hours,F.G.L. Airport Granada-Jaén Airport,Granada,Spain,37.1886,-3.7772,True
LEIB,9552,827,-2.2167,4,9719,1099,3.5667,4,19271,1926,8.6579,11.3077,9.9943,4,scheduled_duration_under_3h,Under 3 hours,Ibiza Airport,Ibiza (Eivissa),Spain,38.8728,1.3731,True
LEJR,951,158,4.7333,4,1003,72,2.0,4,1954,230,16.6141,7.1785,11.7707,4,scheduled_duration_under_3h,Under 3 hours,Jerez Airport,Jerez de la Frontera,Spain,36.7447,-6.06,True
LELC,0,0,,0,1,1,17.0,1,1,1,,100.0,100.0,1,scheduled_duration_under_3h,Under 3 hours,San Javier Airport,San Javier,Spain,37.775,-0.8125,False
LELL,0,0,,0,3,0,-2.0,1,3,0,,0.0,0.0,1,scheduled_duration_under_3h,Under 3 hours,,,,41.5208,2.105,False
LELN,125,20,6.3167,4,125,3,3.0,4,250,23,16.0,2.4,9.2,4,scheduled_duration_under_3h,Under 3 hours,León Int'l Airport,La Virgen Del Camino,Spain,42.5886,-5.6561,False
LEMD,43541,6735,3.7167,4,44010,4536,3.0,4,87551,11271,15.4682,10.3067,12.8736,4,scheduled_duration_under_3h,Under 3 hours,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,40.4722,-3.5608,True
LEMG,14888,2560,4.5167,4,15442,2032,4.0,4,30330,4592,17.1951,13.1589,15.1401,4,scheduled_duration_under_3h,Under 3 hours,Málaga-Costa del Sol Airport,Málaga,Spain,36.675,-4.4992,True
LEMH,5073,470,0.1667,4,5089,652,0.0,4,10162,1122,9.2647,12.8119,11.0411,4,scheduled_duration_under_3h,Under 3 hours,Menorca Airport,Mahón (Maó),Spain,39.8625,4.2186,True
LEMI,853,41,-6.4833,4,881,60,2.0,4,1734,101,4.8066,6.8104,5.8247,4,scheduled_duration_under_3h,Under 3 hours,Región de Murcia International Airport,Corvera,Spain,37.8031,-1.1247,True
LEPA,29124,4414,1.6,4,28555,5936,3.0,4,57679,10350,15.1559,20.788,17.9441,4,scheduled_duration_under_3h,Under 3 hours,Palma de Mallorca Airport,Palma de Mallorca,Spain,39.5517,2.7389,True
LEPP,357,42,4.7833,4,338,5,1.025,4,695,47,11.7647,1.4793,6.7626,4,scheduled_duration_under_3h,Under 3 hours,Pamplona Airport,Pamplona,Spain,42.77,-1.6464,True
LERJ,60,8,7.6333,4,60,0,0.0,4,120,8,13.3333,0.0,6.6667,4,scheduled_duration_under_3h,Under 3 hours,,,,42.4606,-2.3206,False
LERS,825,135,2.4,4,822,72,2.0,3,1647,207,16.3636,8.7591,12.5683,4,scheduled_duration_under_3h,Under 3 hours,Reus Airport,Reus,Spain,41.1475,1.1672,True
LERT,4,3,24.475,1,3,2,16.0,1,7,5,75.0,66.6667,71.4286,1,scheduled_duration_under_3h,Under 3 hours,Rota Naval Station Airport,Rota,Spain,36.6453,-6.3494,False
LESA,13,1,-8.8333,2,13,2,5.0,2,26,3,7.6923,15.3846,11.5385,2,scheduled_duration_under_3h,Under 3 hours,Salamanca Airport,Salamanca,Spain,40.9519,-5.5019,False
LESJ,1,1,15.6333,1,1,0,-12.35,1,2,1,100.0,0.0,50.0,1,scheduled_duration_under_3h,Under 3 hours,,,,39.5517,2.7389,False
LESO,593,79,5.4667,4,573,21,1.0,4,1166,100,13.3221,3.6649,8.5763,4,scheduled_duration_under_3h,Under 3 hours,San Sebastián Airport,Hondarribia,Spain,43.3564,-1.7906,True
LEST,3741,341,1.0833,4,3749,183,-1.0,4,7490,524,9.1152,4.8813,6.996,4,scheduled_duration_under_3h,Under 3 hours,Santiago-Rosalía de Castro Airport,Santiago de Compostela,Spain,42.8964,-8.4153,True
LESU,31,6,9.3333,4,31,0,-4.0,4,62,6,19.3548,0.0,9.6774,4,scheduled_duration_under_3h,Under 3 hours,Pirineus - la Seu d'Urgel Airport,La Seu d'Urgell Pyrenees and Andorra,Spain,42.3461,1.4147,False
LETL,0,0,,0,1,0,0.0,1,1,0,,0.0,0.0,1,scheduled_duration_under_3h,Under 3 hours,Teruel Airport,Teruel,Spain,40.4119,-1.2175,False
LEVC,9900,1032,1.1333,4,10032,683,1.0,4,19932,1715,10.4242,6.8082,8.6043,4,scheduled_duration_under_3h,Under 3 hours,Valencia Airport,Valencia,Spain,39.4894,-0.4817,True
LEVD,201,38,4.85,4,200,11,1.0,4,401,49,18.9055,5.5,12.2195,4,scheduled_duration_under_3h,Under 3 hours,Valladolid Airport,Valladolid,Spain,41.7061,-4.8519,False
LEVT,1626,157,-0.325,4,1610,107,1.0,4,3236,264,9.6556,6.646,8.1582,4,scheduled_duration_under_3h,Under 3 hours,Vitoria Airport,Alava,Spain,42.8828,-2.7244,True
LEVX,1363,226,6.3333,4,1362,44,3.55,4,2725,270,16.5811,3.2305,9.9083,4,scheduled_duration_under_3h,Under 3 hours,Vigo Airport,Vigo,Spain,42.2292,-8.6275,True
LEXJ,1327,112,1.5833,4,1313,56,1.0,4,2640,168,8.4401,4.265,6.3636,4,scheduled_duration_under_3h,Under 3 hours,Seve Ballesteros-Santander Airport,Santander,Spain,43.4269,-3.82,True
LEZG,852,93,-0.2333,4,669,47,3.0,4,1521,140,10.9155,7.0254,9.2045,4,scheduled_duration_under_3h,Under 3 hours,Zaragoza Airport,Zaragoza,Spain,41.6661,-1.0417,True
LEZL,7801,922,2.7167,4,7990,295,0.0,4,15791,1217,11.819,3.6921,7.7069,4,scheduled_duration_under_3h,Under 3 hours,Sevilla Airport,Sevilla,Spain,37.4181,-5.8989,True
LFAC,1,0,-8.0333,1,0,0,,0,1,0,0.0,,0.0,1,scheduled_duration_under_3h,Under 3 hours,Calais Marck Airport,Calais,France,50.9608,1.9514,False
LFAT,4,0,0.0,2,4,0,0.5,2,8,0,0.0,0.0,0.0,2,scheduled_duration_under_3h,Under 3 hours,Le Touquet-Côte d'Opale Airport,Le Touquet-Paris-Plage,France,50.5147,1.6275,False
LFBA,1,0,12.8833,1,1,0,-2.4833,1,2,0,0.0,0.0,0.0,1,scheduled_duration_under_3h,Under 3 hours,Agen La Garenne airport,Agen,France,44.1747,0.5906,False
LFBD,7238,1170,3.35,4,7277,756,1.0,4,14515,1926,16.1647,10.3889,13.269,4,scheduled_duration_under_3h,Under 3 hours,Bordeaux–Mérignac Airport,Bordeaux,France,44.8286,-0.7153,True
LFBE,279,37,1.75,4,279,41,4.0,4,558,78,13.2616,14.6953,13.9785,4,scheduled_duration_under_3h,Under 3 hours,Bergerac Dordogne-Périgord airport,Bergerac,France,44.8244,0.5206,True
LFBF,2,0,-10.8083,1,4,1,-0.5,2,6,1,0.0,25.0,16.6667,2,scheduled_duration_under_3h,Under 3 hours,,,,43.5492,1.3572,False
LFBH,244,14,-3.3583,4,245,28,4.0,4,489,42,5.7377,11.4286,8.589,4,scheduled_duration_under_3h,Under 3 hours,La Rochelle Île de Ré Airport,La Rochelle,France,46.1792,-1.1953,False
LFBI,242,19,1.35,4,241,27,3.0,4,483,46,7.8512,11.2033,9.5238,4,scheduled_duration_under_3h,Under 3 hours,Poitiers-Biard Airport,Poitiers/Biard,France,46.5875,0.3067,False
LFBL,456,45,-1.0083,4,458,53,2.0,4,914,98,9.8684,11.5721,10.7221,4,scheduled_duration_under_3h,Under 3 hours,Limoges Airport,Limoges/Bellegarde,France,45.8608,1.1803,True
LFBO,10639,1185,0.4,4,10689,1954,6.0,4,21328,3139,11.1383,18.2805,14.7177,4,scheduled_duration_under_3h,Under 3 hours,Toulouse-Blagnac Airport,Toulouse/Blagnac,France,43.635,1.3678,True
LFBP,789,188,6.1667,4,794,50,-2.0,4,1583,238,23.8276,6.2972,15.0347,4,scheduled_duration_under_3h,Under 3 hours,Pau Pyrénées Airport,Pau/Pyrénées (Uzein),France,43.38,-0.4186,True
LFBT,477,44,-0.3667,4,476,50,0.0,4,953,94,9.2243,10.5042,9.8636,4,scheduled_duration_under_3h,Under 3 hours,Tarbes-Lourdes-Pyrénées Airport,Tarbes/Lourdes/Pyrénées,France,43.1856,-0.0028,True
LFBZ,1282,299,6.675,4,1282,115,2.0,4,2564,414,23.3229,8.9704,16.1466,4,scheduled_duration_under_3h,Under 3 hours,Biarritz Pays Basque airport,Biarritz,France,43.4683,-1.5311,True
LFCK,213,31,5.3,4,212,22,-2.0,4,425,53,14.554,10.3774,12.4706,4,scheduled_duration_under_3h,Under 3 hours,Castres Mazamet Airport,Castres,France,43.555,2.2906,False
LFCR,220,34,1.8417,4,221,31,3.0,4,441,65,15.4545,14.0271,14.7392,4,scheduled_duration_under_3h,Under 3 hours,Rodez–Aveyron Airport,Rodez/Marcillac,France,44.4075,2.4833,False
LFEC,181,15,-2.25,4,181,16,-1.0,4,362,31,8.2873,8.8398,8.5635,4,scheduled_duration_under_3h,Under 3 hours,Ouessant Airport,Ushant,France,48.4633,-5.0636,False
LFFJ,1,1,139.7167,1,0,0,,0,1,1,100.0,,100.0,1,scheduled_duration_under_3h,Under 3 hours,,,,48.3853,5.1433,False
LFGJ,104,14,-0.7,4,81,18,9.0,4,185,32,13.4615,22.2222,17.2973,4,scheduled_duration_under_3h,Under 3 hours,Dole Tavaux Airport,Dole,France,47.0428,5.435,False
LFHP,103,17,6.45,4,103,8,2.0,4,206,25,16.5049,7.767,12.1359,4,scheduled_duration_under_3h,Under 3 hours,Le Puy-Loudes Airfield,"Chaspuzac, Haute-Loire",France,45.0797,3.7633,False
LFJL,256,20,-5.7083,4,253,31,2.0,4,509,51,7.8125,12.253,10.0196,4,scheduled_duration_under_3h,Under 3 hours,Metz-Nancy-Lorraine Airport,Goin,France,48.9783,6.2467,True
LFJR,3,0,2.0,1,3,2,31.0,1,6,2,0.0,66.6667,33.3333,1,scheduled_duration_under_3h,Under 3 hours,Angers Marcé airport,Angers,France,47.5603,-0.3122,False
LFKB,2047,292,1.8,4,2042,224,0.0,4,4089,516,14.2648,10.9696,12.6192,4,scheduled_duration_under_3h,Under 3 hours,Bastia Poretta airport,Bastia,France,42.55,9.4847,True
LFKC,571,56,-0.1667,4,573,36,-3.0,4,1144,92,9.8074,6.2827,8.042,4,scheduled_duration_under_3h,Under 3 hours,Calvi Sainte Catherine Airport,Calvi,France,42.5244,8.7931,True
LFKF,1137,169,-0.5333,4,1141,152,-1.0,4,2278,321,14.8637,13.3216,14.0913,4,scheduled_duration_under_3h,Under 3 hours,Figari Sud-Corse Airport,Figari,France,41.5022,9.0967,True
LFKJ,2221,198,-2.7833,4,2205,244,1.0,4,4426,442,8.9149,11.0658,9.9864,4,scheduled_duration_under_3h,Under 3 hours,Ajaccio Napoléon Bonaparte airport,Ajaccio,France,41.9239,8.8025,True
LFLB,173,54,6.4167,2,172,65,9.5,2,345,119,31.2139,37.7907,34.4928,2,scheduled_duration_under_3h,Under 3 hours,Chambéry Aix les Bains airport,Chambéry,France,45.6392,5.88,False
LFLC,422,121,7.5583,4,428,50,2.0,4,850,171,28.673,11.6822,20.1176,4,scheduled_duration_under_3h,Under 3 hours,Clermont-Ferrand Auvergne airport,Clermont-Ferrand,France,45.7861,3.1625,True
LFLL,12328,1718,1.7167,4,12631,2090,3.0,4,24959,3808,13.9358,16.5466,15.257,4,scheduled_duration_under_3h,Under 3 hours,Lyon Saint-Exupéry Airport,"Colombier-Saugnieu, Rhône",France,45.726,5.081,True
LFLS,239,29,-2.8,2,240,61,6.0,2,479,90,12.1339,25.4167,18.7891,2,scheduled_duration_under_3h,Under 3 hours,Grenoble Alpes Isère Airport,Grenoble,France,45.3631,5.3328,False
LFLU,1,0,7.9667,1,0,0,,0,1,0,0.0,,0.0,1,scheduled_duration_under_3h,Under 3 hours,Valence-Chabeuil Airport,"Chabeuil, Drôme",France,44.9156,4.9686,False
LFLW,183,27,3.6333,4,183,13,-5.0,4,366,40,14.7541,7.1038,10.929,4,scheduled_duration_under_3h,Under 3 hours,Aurillac airport,Aurillac,France,44.8975,2.4167,False
LFLX,4,0,-0.6,2,2,0,3.5,1,6,0,0.0,0.0,0.0,2,scheduled_duration_under_3h,Under 3 hours,Châteauroux Déols airport,Châteauroux,France,46.8603,1.7211,False
LFLY,2,1,10.9667,1,0,0,,0,2,1,50.0,,50.0,1,scheduled_duration_under_3h,Under 3 hours,Lyon Bron Airport,"Chassieu, Lyon",France,45.729,4.939,False
LFMI,1,0,-85.4667,1,1,0,-82.35,1,2,0,0.0,0.0,0.0,1,scheduled_duration_under_3h,Under 3 hours,,,,43.5225,4.9242,False
LFMK,312,55,2.1333,4,312,46,4.0,4,624,101,17.6282,14.7436,16.1859,4,scheduled_duration_under_3h,Under 3 hours,Carcassonne Salvaza Airport,Carcassonne,France,43.2158,2.3086,True
LFML,12801,2415,3.7,4,13169,2955,7.0,4,25970,5370,18.8657,22.4391,20.6777,4,scheduled_duration_under_3h,Under 3 hours,Marseille Provence Airport,"Marignane, Bouches-du-Rhône",France,43.4367,5.215,True
LFMN,14834,2180,0.45,4,15056,3976,6.0,4,29890,6156,14.696,26.4081,20.5955,4,scheduled_duration_under_3h,Under 3 hours,Nice-Côte d'Azur Airport,"Nice, Alpes-Maritimes",France,43.6653,7.215,True
LFMP,499,81,2.6667,4,500,56,3.0,4,999,137,16.2325,11.2,13.7137,4,scheduled_duration_under_3h,Under 3 hours,Perpignan-Rivesaltes (Llabanère) Airport,Perpignan/Rivesaltes,France,42.7408,2.8697,True
LFMT,2353,283,-0.4833,4,2381,274,1.0,4,4734,557,12.0272,11.5078,11.7659,4,scheduled_duration_under_3h,Under 3 hours,Montpellier-Méditerranée Airport,Montpellier/Méditerranée,France,43.5833,3.9614,True
LFMU,230,42,3.675,4,231,53,9.0,4,461,95,18.2609,22.9437,20.6074,4,scheduled_duration_under_3h,Under 3 hours,Béziers Vias airport,Béziers,France,43.3233,3.3533,False
LFMV,13,4,11.1667,2,13,4,10.0,2,26,8,30.7692,30.7692,30.7692,2,scheduled_duration_under_3h,Under 3 hours,Avignon Caumont airport,Avignon,France,43.9067,4.9019,False
LFOB,4295,691,0.9667,4,4477,732,3.0,4,8772,1423,16.0885,16.3502,16.2221,4,scheduled_duration_under_3h,Under 3 hours,Beauvais Tillé airport,Beauvais,France,49.4544,2.1128,True
LFOK,53,10,-3.2333,4,56,4,0.0,4,109,14,18.8679,7.1429,12.844,4,scheduled_duration_under_3h,Under 3 hours,Chalons Vatry airport,Chalons en Champagne,France,48.773,4.206,False
LFOT,190,62,5.9083,4,188,59,9.3167,4,378,121,32.6316,31.383,32.0106,4,scheduled_duration_under_3h,Under 3 hours,Tours Val de Loire Airport,"Tours, Indre-et-Loire",France,47.4319,0.7231,False
LFPB,11,3,0.5,4,9,1,4.0,4,20,4,27.2727,11.1111,20.0,4,scheduled_duration_under_3h,Under 3 hours,Paris-Le Bourget Airport,Paris,France,48.9694,2.4414,False
LFPG,47133,9039,5.2333,4,47358,11977,6.0,4,94491,21016,19.1776,25.2903,22.2413,4,scheduled_duration_under_3h,Under 3 hours,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",France,49.0097,2.5478,True
LFPM,0,0,,0,1,0,12.0,1,1,0,,0.0,0.0,1,scheduled_duration_under_3h,Under 3 hours,,,,48.605,2.671,False
LFPO,28309,4565,3.1167,4,28199,4733,3.0,4,56508,9298,16.1256,16.7843,16.4543,4,scheduled_duration_under_3h,Under 3 hours,Paris-Orly Airport,"Paris (Orly, Val-de-Marne)",France,48.7233,2.3794,True
LFQQ,2075,245,-0.4333,4,2112,420,5.0,4,4187,665,11.8072,19.8864,15.8825,4,scheduled_duration_under_3h,Under 3 hours,Lille Airport,Lesquin,France,50.5633,3.0869,True
LFQT,3,3,60.75,1,3,0,0.0,1,6,3,100.0,0.0,50.0,1,scheduled_duration_under_3h,Under 3 hours,Merville-Calonne Airport,"Merville, Nord",France,50.6167,2.64,False
LFRB,1490,252,2.9917,4,1481,138,2.0,4,2971,390,16.9128,9.318,13.1269,4,scheduled_duration_under_3h,Under 3 hours,Brest Bretagne airport,Brest,France,48.4472,-4.4217,True
LFRD,2,0,-4.0,1,4,0,-4.0,1,6,0,0.0,0.0,0.0,1,scheduled_duration_under_3h,Under 3 hours,Dinard Pleurtuit Saint-Malo airport,Dinard,France,48.5878,-2.08,False
LFRG,48,7,2.975,2,64,5,4.5,2,112,12,14.5833,7.8125,10.7143,2,scheduled_duration_under_3h,Under 3 hours,Deauville Normandie airport,Deauville,France,49.3633,0.16,False
LFRH,66,4,-5.8667,4,66,2,-9.5,4,132,6,6.0606,3.0303,4.5455,4,scheduled_duration_under_3h,Under 3 hours,Lorient South Brittany (Bretagne Sud) Airport,Lorient/Lann/Bihoué,France,47.7606,-3.44,False
LFRK,468,147,9.7833,4,470,58,3.0,4,938,205,31.4103,12.3404,21.855,4,scheduled_duration_under_3h,Under 3 hours,Caen Carpiquet airport,Caen,France,49.1733,-0.45,True
LFRM,2,0,-2.7,1,3,1,10.0,1,5,1,0.0,33.3333,20.0,1,scheduled_duration_under_3h,Under 3 hours,Le Mans-Arnage Airport,"Le Mans, Sarthe",France,47.9486,0.2017,False
LFRN,1279,215,2.65,4,1290,113,1.0,4,2569,328,16.81,8.7597,12.7676,4,scheduled_duration_under_3h,Under 3 hours,Rennes-Saint-Jacques Airport,"Saint-Jacques-de-la-Lande, Ille-et-Vilaine",France,48.0719,-1.7322,True
LFRQ,166,14,-0.9083,4,166,13,-3.0,4,332,27,8.4337,7.8313,8.1325,4,scheduled_duration_under_3h,Under 3 hours,Quimper-Cornouaille Airport,Quimper/Pluguffan,France,47.975,-4.1678,False
LFRS,6780,1013,2.6333,4,6781,566,1.0,4,13561,1579,14.941,8.3469,11.6437,4,scheduled_duration_under_3h,Under 3 hours,Nantes Atlantique Airport,Nantes,France,47.1569,-1.6078,True
LFRT,2,0,-5.6167,2,2,0,-5.0,2,4,0,0.0,0.0,0.0,2,scheduled_duration_under_3h,Under 3 hours,Saint-Brieuc-Armor Airport,"Trémuson, Côtes-d'Armor",France,48.5375,-2.8567,False
LFRV,1,1,54.95,1,0,0,,0,1,1,100.0,,100.0,1,scheduled_duration_under_3h,Under 3 hours,Vannes-Meucon Airport,Vannes/Meucon,France,47.7192,-2.7233,False
LFRZ,95,4,-9.65,4,93,3,-5.0,4,188,7,4.2105,3.2258,3.7234,4,scheduled_duration_under_3h,Under 3 hours,Saint-Nazaire-Montoir Airport,Saint-Nazaire/Montoir,France,47.3106,-2.1567,False
LFSB,7999,1087,-0.2,4,8507,1374,3.1333,4,16506,2461,13.5892,16.1514,14.9097,4,scheduled_duration_under_3h,Under 3 hours,EuroAirport Basel–Mulhouse–Freiburg,Bâle / Mulhouse,France,47.59,7.5292,True
LFSD,0,0,,0,1,0,2.0,1,1,0,,0.0,0.0,1,scheduled_duration_under_3h,Under 3 hours,Dijon Longvic airport,Dijon,France,47.2658,5.095,False
LFSL,276,40,4.6167,4,279,26,0.0,4,555,66,14.4928,9.319,11.8919,4,scheduled_duration_under_3h,Under 3 hours,Brive Souillac airport,Brive,France,45.0397,1.4856,True
LFST,1507,229,2.05,4,1548,187,2.0,4,3055,416,15.1958,12.0801,13.617,4,scheduled_duration_under_3h,Under 3 hours,Strasbourg Airport,Strasbourg,France,48.5419,7.6344,True
LFTH,550,111,5.0,4,551,84,3.0,4,1101,195,20.1818,15.245,17.7112,4,scheduled_duration_under_3h,Under 3 hours,Toulon-Hyères Airport,"Hyères, Var",France,43.0972,6.1461,True
LFTW,203,44,3.3333,4,202,56,9.0,4,405,100,21.6749,27.7228,24.6914,4,scheduled_duration_under_3h,Under 3 hours,Nîmes-Arles-Camargue Airport,Nîmes/Garons,France,43.7575,4.4164,False
LGAD,1,0,-34.7333,1,1,0,7.0,1,2,0,0.0,0.0,0.0,1,scheduled_duration_under_3h,Under 3 hours,,,,37.9253,21.2914,False
LGAL,585,6,-9.5333,4,585,28,0.3667,4,1170,34,1.0256,4.7863,2.906,4,scheduled_duration_under_3h,Under 3 hours,Alexandroupoli Democritus Airport,Alexandroupolis,Greece,40.8558,25.9561,True
LGAV,26761,3196,1.1,4,24270,719,-2.65,4,51031,3915,11.9428,2.9625,7.6718,4,scheduled_duration_under_3h,Under 3 hours,Athens Eleftherios Venizelos International Airport,Spata-Artemida,Greece,37.9367,23.9444,True
LGBL,24,4,2.75,2,26,5,3.5,2,50,9,16.6667,19.2308,18.0,2,scheduled_duration_under_3h,Under 3 hours,Nea Anchialos National Airport,Nea Anchialos,Greece,39.2194,22.7944,False
LGEL,6,1,-0.925,3,4,0,-1.9917,3,10,1,16.6667,0.0,10.0,3,scheduled_duration_under_3h,Under 3 hours,,,,38.069,23.554,False
LGHI,797,14,-7.2667,4,799,38,0.7,4,1596,52,1.7566,4.7559,3.2581,4,scheduled_duration_under_3h,Under 3 hours,Chios Island National Airport,Chios Island,Greece,38.3433,26.1406,True
LGIK,252,0,-15.425,4,251,4,-1.2333,4,503,4,0.0,1.5936,0.7952,4,scheduled_duration_under_3h,Under 3 hours,Ikaria Airport,Ikaria Island,Greece,37.6836,26.3478,True
LGIO,200,3,-4.525,4,196,24,5.0,4,396,27,1.5,12.2449,6.8182,4,scheduled_duration_under_3h,Under 3 hours,Ioannina King Pyrrhus National Airport,Ioannina,Greece,39.6972,20.8219,False
LGIR,3843,394,-0.35,4,3096,357,2.0,4,6939,751,10.2524,11.531,10.8229,4,scheduled_duration_under_3h,Under 3 hours,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,35.3397,25.1803,True
LGKA,51,1,0.0,4,51,2,-1.2667,4,102,3,1.9608,3.9216,2.9412,4,scheduled_duration_under_3h,Under 3 hours,Kastoria National Airport Aristotle,Argos Orestiko,Greece,40.4464,21.2811,False
LGKC,148,5,-2.1083,4,149,13,3.0,4,297,18,3.3784,8.7248,6.0606,4,scheduled_duration_under_3h,Under 3 hours,Kithira Airport,Kithira Island,Greece,36.2742,23.0167,False
LGKF,566,122,3.2833,4,505,58,0.0,4,1071,180,21.5548,11.4851,16.8067,4,scheduled_duration_under_3h,Under 3 hours,Kefallinia Airport,Kefallinia Island,Greece,38.12,20.5006,True
LGKJ,75,0,-20.0,4,75,3,0.0,4,150,3,0.0,4.0,2.0,4,scheduled_duration_under_3h,Under 3 hours,Kastelorizo Airport,Kastelorizo Island,Greece,36.1417,29.5764,False
LGKL,319,83,5.05,4,261,29,3.0,4,580,112,26.0188,11.1111,19.3103,4,scheduled_duration_under_3h,Under 3 hours,Kalamata Airport,Kalamata,Greece,37.0683,22.0253,True
LGKO,1564,202,0.1083,4,1163,180,2.7,4,2727,382,12.9156,15.4772,14.0081,4,scheduled_duration_under_3h,Under 3 hours,Kos Airport,Kos Island,Greece,36.7947,27.0911,True
